ローズマリー		迷迭香
ウコン			鬱金
ナツメグ			肉豆蒄
カレー			咖喱
たね			種
ウメ			梅
コショウ			胡椒
サンショウ		山椒
カラシ			芥子
あぶら			油
ナノハナ			菜の花
アブラナ			油菜
ハボタン			葉牡丹/甘藍
オリーブ			橄欖
ゴマ			胡麻
ラーユ			辣油
ヒマワリ			向日葵
ベニバナ			紅花
アサ			麻
パーム			棕櫚/椰子
テンプラ			天麩羅
むぎ			麦
コムギ			小麦
コムギコ			小麦粉
フ			麩
パン			麺麭
ナン			馕
ベーグル			貝果
クロワッサン		牛角面包
ピザ			皮扎餅
ホットケーキ		薄煎餅
オオムギ			大麦
ハッタイコ		糗粉/麨粉
ライムギ			黒麦
オーツムギ		燕麦
オートムギ		燕麦
ソバ			蕎麦
ソーメン			素麺
ヒヤムギ			冷や麦
ウドン			饂飩
ホウトウ			餺飥
キシメン			棊子麺
ラーメン			拉麺
パスタ			意大利麺
マカロニ			管素麺
こめ			米
ゲンマイ			玄米
ウルチマイ		粳米
モチゴメ			糯米
ビーフン			米粉
フォー			米頗/𬖾
もち			餅
センベイ			煎餅
もろこし			蜀黍
トウモロコシ		玉蜀黍
コーン			玉米
コーンスターチ		玉米淀粉
コーンポタージュ		玉米羮
さけ			酒
アルコール		酒精
ビール			麦酒
ウイスキー		火酒
ニホンシュ		日本酒
ウォッカ			伏特加
シャンパン		三変酒/三鞭酒/香檳酒
シャンペン		三変酒/三鞭酒/香檳酒
み			実
クリ			栗
クルミ			胡桃
め			芽
ツクシ			土筆
タケノコ			筍
アスパラガス		石刁柏/竜髭菜
まめ			豆
ダイズ			大豆
トウニュウ		豆乳
ミソ			味噌
アズキ			小豆
アン			餡
アンコ			餡子
ヨウカン			羊羹
チャツウ			楪津宇
ショウユ			醤油
トウバンジャン		豆板醤
エックスオージャン	XO醤
クズ			葛
ソラマメ			空豆/蚕豆
エンドウマメ		豌豆豆
インゲンマメ		隠元豆
サヤエンドウ		鞘豌豆
リョクトウ		緑豆
モヤシ			萌やし
ハルサメ			春雨
コーヒー			珈琲/咖啡
カフェイン		咖啡涅
ピーナッツ		落花生
あわ			粟
ひえ			稗
こうじ			麹
きのこ			茸
ナメコ			滑子
エリンギ			杏鮑菇
マイタケ			舞茸
シメジ			占地
キクラゲ			木耳
トリュフ			西洋松露
マツタケ			松茸
いも			芋
ジャガイモ		加拉巴芋
バレイショ		馬鈴薯
ジネンジョ		自然薯
カタクリコ		片栗粉
サトイモ			里芋
サツマイモ		甘藷
ヤマイモ			山芋
キャッサバ		木薯
タピオカ			西米
とり			鳥
ニワトリ			鶏
ウズラ			鶉
ガチョウ			鵞鳥/鵝鳥
ハト			鳩
ダチョウ			駝鳥
インコ			鸚哥
ウグイス			鶯
ウソ			鷽
ツクネ			捏
ヤンバルクイナ		山原水鶏
どうぶつ			動物
ウシ			牛
ギュウニュウ		牛乳
バター			牛酪
チーズ			乾酪
タロー			牛脂
ブタ			豚
チャーシュー		叉焼
ラード			豚脂
ウサギ			兎
ヒツジ			羊
ウマ			馬
クマ			熊
ヒグマ			羆
コアラ			袋熊
タスマニアデビル		袋熊
ウォンバット		袋熊
バンダ			熊猫
レッサーパンダ		小熊猫
ジャイアントバンダ	大熊猫
カンガルー		長尾驢
イノシシ			猪
ワニ			鰐
ヘビ			蛇
コウモリ			蝙蝠
サメ			鮫
シャチ			鯱
ゼラチン			膠
さかな			魚
マグロ			鮪
サンマ			秋刀魚
マス			鱒
アジ			鯵
アユ			鮎
イワシ			鰯
ウナギ			鰻
アンコウ			鮟
ホッケ			𩸽
カレイ			鰈
ヒラメ			鮃
キス			鱚
コイ			鯉
サバ			鯖
サメ			鮫
シャチ			鯱
スズキ			鱸
ハゼ			鯊
タイ			鯛
タラ			鱈
シシャモ			柳葉魚
ドジョウ※魚		泥鰌/鯲
ナマズ			鯰
ハタハタ			鰰
ハモ			鱧
ハヤ			鮠
ヒラメ			鮃
フナ			鮒
ブリ			鰤
フグ			鰒
イワナ			嘉魚
ボラ			鯔/鰡
マナガツオ		鯧
チリメンジャコ		縮緬雑魚
カツオ			鰹
カツオブシ		鰹節
ニシン			鰊/鯡
サワラ			鰆
カジカ			鰍/杜父魚/鮖
カズノコ			鯑
サケ※魚			鮭
スジコ			筋子
チョウザメ		鱘
キャビア			鱣子/蝶鮫卵
イクラ			鮭卵
イカ			烏賊
タコ			蛸/章魚
ナマコ			海鼠
スシ			寿司/鮨
かいそう			海草/海藻
コンブ			昆布
ノリ			海苔
モズク			藻付/水雲/海蘊/海雲
ヒジキ			鹿尾菜/羊栖菜
オゴノリ			海髪
テングサ			天草
カンテン			寒天
トコロテン		心太/心天/瓊脂
かい※貝類		貝
サザエ			栄螺
アワビ			鮑/鰒
ホタテ			帆立
アサリ			鯏
シジミ			蜆
カキ			牡蠣
ウニ			雲丹
かめ※爬虫類		亀
スッポン			鼈
むし			虫
カニ			蟹
エビ			蝦/蛯/鰕/海老
ヤドカリ			宿借
カタツムリ		蝸牛
バッタ			飛蝗
イナゴ			蝗
セミ			蝉
ヒグラシ			蜩
ヤモリ			守宮
サソリ			蠍
ハチ※昆虫		蜂
スズメバチ		胡蜂
ハチミツ			蜂蜜
カエル			蛙
ホタル			蛍
ひょういもじ		表意文字
ニッポン			日本
チュウゴク		中華人民共和国
タイワン			台湾
ホンコン			香港
ラマトウ			南丫島
チベット			西蔵
モンゴル			蒙古
シャンハイ		上海
マカオ			澳門
シンガポール		新加坡/星加坡
ブラジル			伯刺西爾
ベトナム			越南
キタチョウセン		朝鮮民主主義人民共和国
カンコク			大韓民国
ひょうおんもじ		表音文字
アフガニスタン		阿富汗斯坦
アラブ			亜剌比亜
イエメン			也門
イスラエル		以色列
イラク			伊拉久
イラン			伊蘭
インド			印度
インドネシア		印度尼西亜
ウズベキスタン		月即別
オマーン			阿曼
カザフスタン		香佐富斯坦
カタール			華太瑠
カンボジア		柬埔寨
キルギス			吉爾吉斯
クウェート		科威都
サウジアラビア		沙地亜剌比亜
シリア			叙利亜
スリランカ		錫蘭
タイ			泰
タジキスタン		汰爾奇斯坦
トルクメニスタン		土耳古斯坦
トルコ			土耳古
ネパール			涅巴爾
パキスタン		巴基斯坦
バーレーン		巴林
パレスチナ		巴勒斯坦
バングラデシュ		孟加拉国
ティモール		的木児
フィリピン		比律賓
ブータン			不丹
ブルネイ			文莱
ベトナム			越南
マレーシア		馬来西亜
ミャンマー		緬甸
モルディブ		馬爾代夫
モンゴル			蒙古
ヨルダン			約旦
ラオス			羅宇
レバノン			黎巴嫩
アルジェリア		阿爾及
アンゴラ			諳喀剌
ウガンダ			宇岸陀
エジプト			埃及
エチオピア		哀提伯
エリトリア		厄立特里亜
ガーナ			加納
カーボベルデ		辺瑠出角
ガボン			加蓬
カメルーン		喀麦隆
ガンビア			岡比亜
ギニア			幾内亜
ギニアビサウ		幾内亜美須
ケニア			肯尼亜
コートジボワール		象牙海岸
コモロ			科摩羅
コンゴ			公果
サントメ			聖登米
プリンシペ		不林刺部
ザンビア			山美亜/賛比亜
シエラレオネ		獅子山
ジブチ			吉武地
ジンバブエ		津巴布韋
スーダン			蘇丹
スワジランド		斯威士蘭
セーシェル		塞舌爾
ギニア			幾肉亜
セネガル			塞内牙
ソマリア			蘇摩利亜
タンザニア		坦桑尼亜
チャド			乍得
チュニジア		突尼斯
トーゴ			多哥
ナイジェリア		尼日利亜
ナミビア			納米比亜
ニジェール		尼日爾
ブルキナファソ		布基納法索
ブルンジ			布隆迪
ベナン			貝甯
ボツワナ			博茨瓦納
マダガスカル		馬達加斯加
マラウイ			馬拉維
マリ			麻里
アフリカ			阿弗利加
スーダン			蘇丹
モザンビーク		莫三鼻給
モーリシャス		毛利西亜
モーリタニア		毛里塔尼亜
モロッコ			摩洛哥
リビア			利比亜
リベリア			利比里亜
ルワンダ			路安達
レソト			莱索托
アイスランド		氷蘭
アイルランド		愛蘭
アゼルバイジャン		阿塞拜疆/亞塞拜疆
アルバニア		阿爾巴尼亜
アルメニア		亜美尼亜
アンドラ			安道爾
イギリス			英吉利西/𠸄咭唎
ロンドン			倫敦
イタリア			伊太利亜
ウクライナ		烏克蘭
エストニア		愛沙尼亞
オーストリア		墺太利
オーストリー		墺太利
オランダ			和蘭陀
キプロス			塞浦路斯
ギリシャ			希臘
グルジア			喬治亜
クロアチア		克羅地亜
コソボ			科索沃
サンマリノ		聖馬力諾
スイス			瑞西
スウェーデン		瑞典
スペイン			西班牙
スロバキア		斯洛伐克
スロベニア		斯洛文尼亜
セルビア			塞爾維
チェコ			捷克
デンマーク		丁抹/丹麥
ドイツ			独逸
ノルウェー		諾威
バチカン			和地関
ハンガリー		洪牙利
フィンランド		芬蘭
フランス			仏蘭西
ブルガリア		勃牙利
ベラルーシ		白露西亜
ベルギー			白耳義
ボスニア			波斯尼亜
ヘルツェゴビナ		黒塞哥維那
ポルトガル		葡萄牙
ポーランド		波蘭
マケドニア		馬其頓
マルタ			馬耳他
モナコ			摩納哥
モルドバ			摩爾多瓦
モンテネグロ		黒山
ラトビア			拉脱維亜
リトアニア		立陶宛
リヒテンシュタイン	列支敦士登
ルクセンブルク		盧森堡
ルーマニア		羅馬尼亜
ロシア			露西亜
アメリカ			亜米利加
カリフォルニア		加利福尼亜/加州
ニューヨーク		紐育/紐約
アンティグア		安提瓜
バーブーダ		巴布達
エルサルバドル		救世主国
カナダ			加奈陀
キューバ			玖馬
グアテマラ		危地馬拉
グレナダ			格林納達
コスタリカ		哥斯達利加
ジャマイカ		牙買加
セントクリストファー	聖基茨
ネイビス			尼維斯
セントルシア		聖盧西亜
ドミニカ			土弥尼加
トリニダード		特立尼達
トバゴ			多巴哥
ニカラグア		尼加拉瓦
ハイチ			海地
パナマ			巴奈馬
バハマ			巴哈馬
バルバドス		巴巴多斯
ベリーズ			伯利茲
ホンジュラス		洪都拉斯
メキシコ			墨西哥
アルゼンチン		亜爾然丁
ウルグアイ		宇柳具
エクアドル		哀瓜多
ガイアナ			圭亜那
コロンビア		哥倫比亜
スリナム			蘇里南
チリ			智里
パラグアイ		巴拉圭
ブラジル			伯剌西爾
ベネズエラ		委内瑞拉
ペルー			秘露
ボリビア			墓利比亜
オーストラリア		豪州
キリバス			基里巴斯
サモア			薩摩亜
ソロモン			所羅門
ツバル			津張
トンガ			湯加
ナウル			瑙魯
ニウエ	 		紐埃島
ニュージーランド		新西蘭/乳慈蘭
バヌアツ			瓦努阿図
パプアニューギニア	巴布亜新几内亜
パラオ			帛琉
フィジー			斐済
マーシャル		馬歇爾
ミクロネシア		密克羅尼西亜
トウチャオハンチャンシュエ	独釣寒江雪
にじゅうしせっき		二十四節気
リッシュン		立春
ウスイ			雨水
ケイチツ			啓蟄
シュンブン		春分
セイメイ			清明
コクウ			穀雨
リッカ			立夏
ショウマン		小満
ボウシュ			芒種
ゲシ			夏至
ショウショ		小暑
タイショ			大暑
リッシュウ		立秋
ショショ			処暑
ハクロ			白露
シュウブン		秋分
カンロ			寒露
ソウコウ			霜降
リットウ			立冬
ショウセツ		小雪
タイセツ			大雪
トウジ			冬至
ショウカン		小寒
ダイカン			大寒
しちじゅうにこう		七十二候
ハルカゼコオリヲトク	東風解凍
オウコウケンカンス	黄鶯睍睆
チッチュウハジメテフルウ	蟄虫始振
ウオコオリヲノボル	魚上氷
ウオコオリヲハイズル	魚上氷
ウオコオリニノボル	魚上氷
ウオコオリノイズル	魚上氷
ニコニコサンフラワーキッス	魚氷に上り耀よひて
ツチノショウウルオイオコル	土脉潤起
ダッサイギョ		獺祭魚
カスミハジメテタナビク	霞始靆
コウガンキタル		鴻雁来
ソウモクメバエイズル	草木萠動
スゴモリムシトヲヒラク	蟄虫啓戸
モモハジメテハナサク	桃始華
モモハジメテサク		桃始笑
モモハジメテワラウ	桃始笑
ソウコウナク		倉庚鳴
ナムシチョウトナル	菜虫化蝶
カケシテハトトナル	鷹化為鳩
スズメハジメテスクウ	雀始巣
ツバメキタル		玄鳥至
ゲンチョウイタル		玄鳥至
サクラハジメテヒラク	桜始開
カミナリスナワチコエヲハッス	雷乃発声
ハジメテイナビカリス	始雷
キリハジメテハナサク	桐始華
コウガンカエル		鴻雁北
コウガンキタス		鴻雁北
デンソケシテウズラトナル	田鼠化為鴽
ニジハジメテアラワル	虹始見
アシハジメテショウズ	葭始生
ヨシハジメテショウズ	葭始生
ウキクサハジメテショウズ	萍始生
シモヤミテナエイズル	霜止出苗
シモヤンデナエイズ	霜止出苗
メイキュウソノハネヲハラウ	鳴鳩払其羽
イカルソノハネハラウ	鳴鳩払其羽
ボタンハナサク		牡丹華
タイショウクワニクダル	戴勝降于桑
タイカンクワニクダル	戴勝降于桑
カワズハジメテナク	蛙始鳴
ロウコクナク		螻蟈鳴
ミミズイヅル		蚯蚓出
キュウインイズ		蚯蚓出
タケノコショウズ		竹笋生
オウカショウズ		王瓜生
カイコオキテクワヲハム	蚕起食桑
カイコオコッテクワヲクラウ	蚕起食桑
クサイヒイズ		苦菜秀
ベニバナサカウ		紅花栄
ビソウカル		靡草死
ムギノトキイタル		麦秋至
バクシュウイタル		麦秋至
ショウショイタル		小暑至
カマキリショウズ		螳螂生
トウロウショウズ		螳螂生
クサレタルクサホタルトナル	腐草為蛍
フソウホタルトナル	腐草為蛍
モズハジメテナク		鵙始鳴
ウメノミキバム		梅子黄
ウメノミキナリ		梅子黄
ハンゼツコエナシ		反舌無声
ナツカレクサカルル	乃東枯
シカツノヲオツ		鹿角解
サカシカノツノオル	鹿角解
ロクカクゲ		鹿角解
アヤメハナサク		菖蒲華
ショウブハナサク		菖蒲華
セミハジメテナク		蜩始鳴
ハンゲショウ		半夏生
ハンゲショウズ		半夏生
アツカゼイタル		温風至
ウンプウイタル		温風至
ハスハジメテヒラク	蓮始開
シツシュツカベニオル	蟋蟀居壁
タカスナワチワザヲナス	鷹乃学習
タカスナワチワザヲナラウ	鷹乃学習
キリハジメテハナヲムスブ	桐始結花
キリハジメテハナムスブ	桐始結花
トウシケッカ		桐始結花
ツチウルオウテムシアツシ	土潤溽暑
タイウトキドキニフル	大雨時行
スズカゼイタル		涼風至
リョウフウイタル		涼風至
ヒグラシナク		寒蝉鳴
カンセンナク		寒蝉鳴
ハクロクダル		白露降
フカキキリマトウ		蒙霧升降
モウムショウコウ		蒙霧升降
メンプヒラク		綿柎開
ワタノハナシベヒラク	綿柎開
タカスナワチトリヲマツル	鷹乃祭鳥
タカトリヲマツル		鷹乃祭鳥
テンチハジメテサムシ	天地始粛
テンチハジメテシジム	天地始粛
テンチハジメテシュクス	天地始粛
コクモノスナワチミノル	禾乃登
クワスナワチノボル	禾乃登
クサノツユシロシ		草露白
ソウロシロシ		草露白
セキレイナク		鶺鴒鳴
ゲンチョウカエル		玄鳥帰
ゲンチョウサル		玄鳥去
ツバメサル		玄鳥去
グンチョウシュウヲヤシナウ	羣鳥養羞
カミナリスナワチコエヲオサム	雷乃収声
ライスナワチコエヲオサム		雷乃収声
ムシカクレテトヲフサグ	蟄虫坏戸
チッチュウコヲハイス	蟄虫坏戸
チッチュウトヲトザス	蟄虫坏戸
ミズハジメテカルル	水始涸
ミズハジメテカル		水始涸
コウガンライヒンス	鴻雁来賓
キクノハナヒラク		菊花開
スズメタイスイニイリハマグリトナル		雀入大水為蛤
スズメタイスイニイリコハマグリトナル	雀入大水為蛤
キリギリストニアリ	蟋蟀在戸
シッソクコニアリ		蟋蟀在戸
キクニコウカアリ		菊有黄華
シモハジメテフル		霜始降
サイスナワチケモノヲマツル	豺乃祭獣
コサメトキドキフル	霎時施
ソウモクコウラクス	草木黄落
ソウモクキバミオツル	草木黄落
モミジツタキバム		楓蔦黄
チツチュウミナフス	蟄虫咸俯
チッチュウコトゴトクフス	蟄虫咸俯
ツバキハジメテヒラク	山茶始開
サンチャハジメテヒラク	山茶始開
ミズハジメテコオル	水始氷
チハジメテコオル		地始凍
キンセンカサク		金盞香
ヤケイミズニイリオオハマグリトナル	野鶏入水為蜃
ニジカクレテミエズ	虹蔵不見
キタカゼコノハヲハラウ	朔風払葉
サクフウハヲハラフ	朔風払葉
テンチジョウトウシチカコウス	天気上騰地気下降
テンキジョウトウシチキカコウス	天気上騰地気下降
タチバナハジメテキバム	橘始黄
ヘイソクシテフユヲナス	閉塞而成冬
ヘイソクシテフユトナル	閉塞而成冬
ソラサムクフユトナル	閉塞而成冬
カッチョウナカズ		鶡鳥不鳴
クマアナニコモル		熊蟄穴
クマアナニチッス		熊蟄穴
トラハジメテツルム	虎始交
トラハジメテツルム	武始交
サケノウオムラガル	鱖魚群
ケツギョムラガル		鱖魚群
レイテイイズル		茘挺出
ナツカクレクサショウズ	乃東生
ナイトウショウズ		乃東生
キュウインムスブ		蚯蚓結
サワシカツノオル		麋角解
オオシカノツノオツル	麋角解
ビカクゲス		麋角解
ユキワタリテムギイヅル	雪下出麦
ユキワタリテムギノビル	雪下出麦
セツカムギヲイダス	雪下出麦
スイセンウゴク		水泉動
シミズアタタカヲフクム	水泉動
セリスナワチサカウ	芹乃栄
カリキタニムカウ		雁北郷
カササギハジメテスクウ	鵲始巣
キジハジメテナク		雉始雊
ヤケイハジメテナク	野鶏始雊
フキノハナサク		款冬華
カントウハナサク		款冬華
ニワトリハジメテトヤニツク	鶏始乳
ニワトリハジメテニュウス	鶏始乳
からだ			体
あたま			頭
ノウ			脳
ナンマク			軟膜
クモマク			蜘蛛膜
コウマク			硬膜
ダイノウ			大脳
ゼントウヨウ		前頭葉
ソクトウヨウ		側頭葉
トウチョウヨウ		頭頂葉
コウトウヨウ		後頭葉
ウンドウヤ		運動野
タイセイコンコクヤ	体性感覚野
シカクヤ			視覚野
チョウカクヤ		聴覚野
キュウカクヤ		嗅覚野
ミカクヤ			味覚野
ゲンゴヤ			言語野
ヘントウタイ		偏桃体
カイバ			海馬
カンノウ			間脳
シショウカブ		視床下部
ショウカタイ		松果体
チュウノウ		中脳
イシキ			意識
モウロウ			朦朧
フウテン			瘋癲
フーテン			瘋癲
テンカン			癲癇
カンシャク		癇癪
センモウ			譫妄
カクラン			撹乱
ウツ			鬱
ソウ			躁
ソウウツ			躁鬱
クタビレル		草臥れる
ショウノウ		小脳
エンズイ			延髄
カミ			髪
ケ			毛
モウハツ		毛髪
トウヒ			頭皮
ひふ			皮膚
ハダ			肌
シモン			指紋
シワ			皺
ジュジョウサイボウ	樹状細胞
ホクロ			黶/黒子
ヨウ※皮膚		癰
セツ※皮膚		癤
オデキ			癤
トウヒ			頭皮
かお			顔
メ※体			目
ガンキュウ		眼球
モウマク			網膜
モウテン			盲点
マツゲ			睫
ヒトミ			瞳
マユ			眉
ミケン			眉間
ハナ※体			鼻
ハナゲ			鼻毛
ビコウ			鼻腔
イビキ			鼾
ミミ			耳
ホオ			頬
エクボ			靨
ヒゲ			髭
くち			口
ハ			歯
ケンシ			犬歯
キュウシ			臼歯
オヤシラズ		親知らず
シコウ			歯垢
ハグキ			歯茎
ツバ			唾
ダエキ			唾液
タン			痰
アゴ			顎
オトガイ			頤
くび			首
ウナジ			項
ノド			喉
ヘントウセン		扁桃腺
コウジョウセン		甲状腺
セイタイ			声帯
ハイ※体			肺
ハイホウ			肺胞
オウカクマク		横隔膜
ショクドウ		食道
かた			肩
ウデ			腕
カイナ			肱
ヒジ			肘
タダムキ			臂
て			手
テクビ			手首
テノヒラ			掌
テノコウ			手の甲
ユビ			指
オヤユビ			親指
ヒトサシユビ		人差し指
ナカユビ			中指
クスリユビ		薬指
コユビ			小指
ツメ			爪
ソウコウ			爪甲
ソウカヒ			爪下皮
ソウショウ		爪床
ソウボ			爪母
ソクトウカク		側爪郭
ソウハンゲツ		爪半月
ソウコン			爪根
むね			胸
サコツ			鎖骨
ワキ			腋
チチ			乳
チクビ			乳首
ニュウセン		乳腺
ダイキョウキン		大胸筋
ハイ			肺
ハイセイミャク		肺静脈
シンゾウ			心臓
サシンボウ		左心房
ソウボウベン		僧帽弁
サシンシツ		左心室
ダイドウミャクベン	大動脈弁
ダイドウミャク		大動脈
カンドウミャク		冠動脈
シンキン			心筋
カンセイミャク		冠静脈
ダイセイミャク		大静脈
ウシンポウ		右心房
サンセンベン		三尖弁
ウシンシツ		右心室
ハイドウミャクベン	肺動脈弁
ハイドウミャク		肺動脈
ケッカン			血管
セッケッキュウ		赤血球
ハッッケッキュウ		白血球
ケッショウバン		血小板
タンキュウ		単球
コウチュウキュウ		好中球
マクロファージ		大食細胞
ケッショウ		血漿
ショクドウ		食道
キョウセン		胸腺
せなか			背中
セキツイ			脊椎
セキズイ			脊髄
はら			腹
フッキン			腹筋
ハラヲスエル		肚を据える
ハラダヌキ		肚貍
ゴゾウロップ		五臓六腑
オナカ			お腹
ヘソ			臍
イ			胃
ジュウニシチョウ		十二指腸
カンゾウ			肝臓
ヒゾウ			脾臓
リンパ			淋巴
リンパキュウ		淋巴球
タンノウ			胆嚢
ショウチョウ		小腸
モウチョウ		盲腸
ダイチョウ		大腸
コウモン			肛門
こし			腰
ジンゾウ			腎臓
ボウコウ			膀胱
ニョウドウ		尿道
マタ			股
コツバン			骨盤
ツイカンバン		椎間板
コカンセツ		股関節
ランソウ			卵巣
セイソウ			精巣
シキュウ			子宮
ゼンリツセン		前立腺
クリトリス		陰核
カイメンタイ		海綿体
ダイインシン		大陰唇
インノウ			陰嚢
モモ※体			腿
フトモモ			太腿
ダイタイコツ		大腿骨
ヒザ			膝
ハンゲツバン		半月板
スネ			脛
フクラハギ		脹脛
クルブシ			踝
ベンケイノナキドコロ	弁慶の泣き所
アキレスケン		アキレス腱
ショウコツケン		踵骨腱
カカト			踵
キビス			踵
ガイハンボシ		外反母趾
ツマサキ			爪先
いろ			色
サクライロ		桜色
アズキイロ		小豆色
コガネ			黄金
モエギイロ		萌葱色
コダイムラサキ		古代紫
ウスザクラ		薄桜
カラチャ			枯茶
ハジゾメ			櫨染
ハナロクショウ		花緑青
ナスコン			茄子紺
サクラネズ		桜鼠
アメイロ			飴色
キクチバイロ		黄朽葉色
ヒスイイロ		翡翠色
フタアイ			二藍
トキネズ			鴇鼠
ラクダイロ		駱駝色
ヤマブキチャ		山吹茶
アオミドリ		青緑
キョウムラサキ		京紫
ニジイロ			虹色
ツチイロ			土色
カラシイロ		芥子色
ミズアサギ		水浅葱
エビゾメ			蒲葡
サンゴイロ		珊瑚色
キガラチャ		黄唐茶
マメガラチャ		豆萁茶
サビアサギ		錆浅葱
ワカムラサキ		若紫
イッコンゾメ		一斤染
クワゾメ			桑染
キクジン			麹塵
セイヘキ			青碧
ベニムラサキ		紅紫
シシイロ			宍色
ハジイロ			櫨色
ヤマバトイロ		山鳩色
オメシチャ		御召茶
ウメムラサキ		梅紫
コウバイイロ		紅梅色
キツルバミ		黄橡
リキュウネズミ		利休鼠
ミナトネズミ		湊鼠
アヤメイロ		菖蒲色
ウスベニ			薄紅
チョウジゾメ		丁字染
ミルチャ			海松茶
コウライナンド		高麗納戸
ベニフジイロ		紅藤色
ジンザモミ		甚三紅
コウゾメ			香染
アイミルチャ		藍海松茶
モモシオチャ		百入茶
アサムラサキ		浅紫
モモイロ			桃色
ビワチャ			枇杷茶
アイコビチャ		藍媚茶
サビネズ			錆鼠
ムラサキスイショウ	紫水晶
トキイロ			鴇色
シカンチャ		芝翫茶
センサイチャ		千歳茶
サビテツオナンド		錆鉄御納戸
ウスウメネズ		薄梅鼠
ナデシコイロ		撫子色
コガレコウ		焦香
イワイチャ		岩井茶
アイネズ			藍鼠
アカツキネズ		暁鼠
ハイウメ			灰梅
クルミイロ		胡桃色
センサイチャ		仙斎茶
サビオナンド		錆御納戸
ボタンネズ		牡丹鼠
ハイザクラ		灰桜
シブカミイロ		渋紙色
クロミドリ		黒緑
マスハナイロ		舛花色
カスミイロ		霞色
アワベニフジ		淡紅藤
クチバイロ		朽葉色
ヤナギススタケ		柳煤竹
ノシメハナイロ		熨斗目花色
フジネズ			藤鼠
セキチクイロ		石竹色
クワチャ			桑茶
カバチャイロ		樺茶色
オメシオナンド		御召御納戸
ハシタイロ		半色
ウスコウバイ		薄紅梅
ロコウチャ		路考茶
ウツブシイロ		空五倍子色
テツオナンド		鉄御納戸
ウスイロ			薄色
モモハナイロ		桃花色
コクボウショク		国防色
ナマカベイロ		生壁色
コンネズ			紺鼠
ウスネズ			薄鼠
ミズガキ			水柿
キャライロ		伽羅色
ヒゴススタケ		肥後煤竹
アイテツ			藍鉄
ハトバネズミ		鳩羽鼠
トキガラチャ		鴇柄茶
エドチャ			江戸茶
コビチャ			媚茶
アオカチ			青褐
ハトバイロ		鳩羽色
アラゾメ			退紅
カバイロ			樺色
シロツルバミ		白橡
カチカエシ		褐返
キキョウネズ		桔梗鼠
ウスガキ			薄柿
ベニウコン		紅鬱金
アマイロ			亜麻色
カチイロ			褐色
ムラサキネズ		紫鼠
チョウシュンイロ		長春色
カワラケイロ		土器色
ハシバミイロ		榛色
ゲッパク			月白
ブドウネズミ		葡萄鼠
ウメネズ			梅鼠
キツネイロ		狐色
アクイロ			灰汁色
シロスミレイロ		白菫色
コキイロ			濃色
トキアサギ		鴇浅葱
オウドイロ		黄土色
リキュウチャ		利休茶
シラハナイロ		白花色
ムラサキトビ		紫鳶
ウメゾメ			梅染
コハクイロ		琥珀色
ウグイスチャ		鶯茶
アイジロ			藍白
コイネズ			濃鼠
スオウコウ		蘇芳香
アカチャ			赤茶
モクランジキ		木蘭色
シラアイ			白藍
フジススタケ		藤煤竹
アサスオウ		浅蘇芳
タイシャ			代赭
スナイロ			砂色
ミズイロ			水色
ケシムラサキ		滅紫
マソオ			真朱
レンガイロ		煉瓦色
アブライロ		油色
カメノゾキ		瓶覗
ベニケシネズミ		紅消鼠
アカムラサキ		赤紫
スズメチャ		雀茶
リキュウイロ		利休色
ヒソクイロ		秘色色
ニセムラサキ		偐紫
ツツジイロ		躑躅色
ダンジュウロウチャ	団十郎茶
バイコウチャ		梅幸茶
ソライロ			空色
ハイキミドリ		灰黄緑
ボタンイロ		牡丹色
カキシブイロ		柿渋色
リカンチャ		璃寛茶
ワスレナグサイロ		勿忘草色
ソバキリイロ		蕎麦切色
イマヨウイロ		今様色
ベニトビ			紅鳶
キミルチャ		黄海松茶
アオフジイロ		青藤色
ウスクモネズ		薄雲鼠
ナカベニ			中紅
ハイチャ			灰茶
ナタネユイロ		菜種油色
ビャクグン		白群
カレノイロ		枯野色
バライロ			薔薇色
チャイロ			茶色
アオクチバ		青朽葉
アサハナダ		浅縹
ウルミイロ		潤色
カラクレナイ		韓紅
ヒワダイロ		檜皮色
ネギシイロ		根岸色
ウスハナイロ		薄花色
リキュウシロチャ		利休白茶
ギンシュ			銀朱
トビイロ			鳶色
ヒワチャ			鶸茶
ナンドイロ		納戸色
チャネズミ		茶鼠
アカベニ			赤紅
カキチャ			柿茶
ヤナギチャ		柳茶
アサギイロ		浅葱色
クルミゾメ		胡桃染
ベニヒ			紅緋
ベンガライロ		弁柄色
ミルイロ			海松色
ハナアサギ		花浅葱
エドネズ			江戸鼠
アカ			赤
アカサビイロ		赤錆色
ウグイスイロ		鶯色
シンバシイロ		新橋色
ススイロ			煤色
ショウジョウヒ		猩々緋
カッショク		褐色
リョクオウショク		緑黄色
アマイロ			天色
チョウジチャ		丁子茶
クレナイ			紅
クリウメ			栗梅
ヒワイロ			鶸色
ツユクサイロ		露草色
フシゾメ			柴染
コキヒ			深緋
ベニヒハダ		紅檜皮
マッチャイロ		抹茶色
アオ			青
ソウデンカラチャ		宗伝唐茶
ヒイロ			緋色
エビチャ			海老茶
ワカクサイロ		若草色
ウスアイ			薄藍
トノチャ			砺茶
アカニ			赤丹
カラチャ			唐茶
キミドリ			黄緑
ハナダイロ		縹色
センチャイロ		煎茶色
ベニアカ			紅赤
クリイロ			栗色
ワカメイロ		若芽色
